speciesKey,scientificName,matchType,Orig_name,nRecords
4453167,"Glischrochilus grandis (Tournier, 1872)",EXACT,"Glischrochilus grandis (Tournier, 1872)",78
4453169,"Glischrochilus quadripunctatus (Linnaeus, 1758)",EXACT,"Glischrochilus quadripunctatus (Linnaeus, 1758)",5703
4453163,"Glischrochilus quadrisignatus (Say, 1835)",EXACT,"Glischrochilus quadrisignatus (Say, 1835)",1922
4454563,"Gnaptor spinimanus (Pallas, 1781)",EXACT,"Gnaptor spinimanus (Pallas, 1781)",125
4752825,"Gnathaphanus melbournensis (Laporte, 1867)",EXACT,"Gnathaphanus melbournensis (Laporte, 1867)",32
1045861,"Gnathocerus cornutus (Fabricius, 1798)",EXACT,"Gnathocerus cornutus (Fabricius, 1798)",849
1045862,"Gnathocerus maxillosus (Fabricius, 1801)",EXACT,"Gnathocerus maxillosus (Fabricius, 1801)",138
1044592,"Gnathoncus communis (Marseul, 1862)",EXACT,"Gnathoncus communis (Marseul, 1862)",270
4433069,"Gnathoncus rotundatus (Kugelann, 1792)",EXACT,"Gnathoncus rotundatus (Kugelann, 1792)",604
1221824,"Gnathotrichus materiarius Wood & Bright, 1992",EXACT,"Gnathotrichus materiarius Wood & Bright, 1992",877
4459810,"Gonioctena fornicata (Brüggemann, 1873)",EXACT,"Gonioctena fornicata (Brüggemann, 1873)",313
1203297,"Gonipterus platensis Marelli, 1926",EXACT,"Gonipterus platensis Marelli, 1926",105
1203278,"Gonipterus scutellatus Gyllenhal, 1833",EXACT,"Gonipterus scutellatus Gyllenhal, 1833",250
9778765,"Gonotropis dorsalis (Thunberg, 1796)",EXACT,"Gonotropis dorsalis (Thunberg, 1796)",149
5000208,"Gracilia minuta (Fabricius, 1781)",EXACT,"Gracilia minuta (Fabricius, 1781)",1313
5003949,"Graphisurus fasciatus (Degeer, 1775)",EXACT,"Graphisurus fasciatus (Degeer, 1775)",1029
6274447,"Gratiana boliviana Spaeth, 1926",EXACT,"Gratiana boliviana Spaeth, 1926",8
6274446,"Gratiana spadicea (Klug, 1829)",EXACT,"Gratiana spadicea (Klug, 1829)",12
1188893,"Gronops inaequalis Boheman, 1842",EXACT,"Gronops inaequalis Boheman, 1842",151
1239455,"Gymnaetron pascuorum Schoenherr, 1826",EXACT,"Gymnaetron pascuorum Schoenherr, 1826",0
1245017,"Gymnetron linariae Schoenherr, 1825",EXACT,"Gymnetron linariae Schoenherr, 1825",48
5875015,"Gyrohypnus fracticornis (O.F.Müller, 1776)",EXACT,"Gyrohypnus fracticornis (O.F.Müller, 1776)",2177
6097590,"Gyrophaena joyioides Wüsthoff, 1937",EXACT,"Gyrophaena joyioides Wüsthoff, 1937",465
4440583,"Habrocerus capillaricornis (Gravenhorst, 1806)",EXACT,"Habrocerus capillaricornis (Gravenhorst, 1806)",1907
8190228,"Hadrognathus longipalpis (Mulsant & Rey, 1851)",EXACT,"Hadrognathus longipalpis (Mulsant & Rey, 1851)",99
1043714,"Halmus chalybeus (Boisduval, 1835)",EXACT,"Halmus chalybeus (Boisduval, 1835)",1619
1041875,"Halobrecta algophila (Fenyes, 1909)",EXACT,"Halobrecta algophila (Fenyes, 1909)",8
1041874,"Halobrecta flavipes (C.G.Thomson, 1861)",EXACT,"Halobrecta flavipes (C.G.Thomson, 1861)",376
8246606,"Haplanister crypticus Moore, 1996",EXACT,"Haplanister crypticus Moore, 1996",5
4989904,"Harmonia axyridis (Pallas, 1773)",EXACT,"Harmonia axyridis (Pallas, 1773)",227907
4989903,"Harmonia conformis (Boisduval, 1835)",EXACT,"Harmonia conformis (Boisduval, 1835)",2460
4989905,"Harmonia dimidiata (Fabricius, 1781)",EXACT,"Harmonia dimidiata (Fabricius, 1781)",923
1043118,"Harmonia quadripunctata (Pontoppidan, 1763)",EXACT,"Harmonia quadripunctata (Pontoppidan, 1763)",6333
9750962,"Harpalus affinis (Schrank, 1781)",EXACT,"Harpalus affinis (Schrank, 1781)",17850
5873220,"Harpalus anxius (Duftschmid, 1812)",EXACT,"Harpalus anxius (Duftschmid, 1812)",3208
5810327,"Harpalus australasiae Dejean, 1829",EXACT,"Harpalus australasiae Dejean, 1829",219
7571549,"Harpalus hospes Sturm, 1818",EXACT,"Harpalus hospes Sturm, 1818",21
5873218,"Harpalus rubripes (Duftschmid, 1812)",EXACT,"Harpalus rubripes (Duftschmid, 1812)",7147
9198953,"Harpalus rufipes (DeGeer, 1774)",EXACT,"Harpalus rufipes (DeGeer, 1774)",20456
6097914,"Harpalus signaticornis (Duftschmid, 1812)",EXACT,"Harpalus signaticornis (Duftschmid, 1812)",779
6097924,"Harpalus tardus (Panzer, 1796)",EXACT,"Harpalus tardus (Panzer, 1796)",6383
5745192,"Helophorus porculus Bedel, 1881",EXACT,"Helophorus porculus Bedel, 1881",203
4452268,"Henosepilachna argus (Geoffroy, 1785)",EXACT,"Henosepilachna argus (Geoffroy, 1785)",2282
4741512,"Henosepilachna vigintioctopunctata (Fabricius, 1775)",EXACT,"Henosepilachna vigintioctopunctata (Fabricius, 1775)",1248
6097938,"Henoticus californicus (Mannerheim, 1843)",EXACT,"Henoticus californicus (Mannerheim, 1843)",28
4459177,"Herophila tristis (Linnaeus, 1767)",EXACT,"Herophila tristis (Linnaeus, 1767)",308
1095696,"Heterobostrychus aequalis (Waterhouse, 1884)",EXACT,"Heterobostrychus aequalis (Waterhouse, 1884)",136
4427584,"Heterobostrychus brunneus (Murray, 1867)",EXACT,"Heterobostrychus brunneus (Murray, 1867)",41
5879259,"Heterobostrychus hamatipennis (Lesne, 1895)",EXACT,"Heterobostrychus hamatipennis (Lesne, 1895)",56
4995411,"Heteronychus arator (Fabricius, 1775)",EXACT,"Heteronychus arator (Fabricius, 1775)",639
4996030,"Heterosoma exasperata Fairmaire, 1901",EXACT,"Heterosoma exasperata Fairmaire, 1901",2
1039146,"Heterota plumbea (G.R.Waterhouse, 1858)",EXACT,"Heterota plumbea (G.R.Waterhouse, 1858)",204
4436695,"Heterothops stiglundbergi Israelson, 1979",EXACT,"Heterothops stiglundbergi Israelson, 1979",72
4989894,"Hippodamia convergens Guérin-Méneville, 1842",EXACT,"Hippodamia convergens Guérin-Méneville, 1842",15173
1043082,"Hippodamia variegata (Goeze, 1777)",EXACT,"Hippodamia variegata (Goeze, 1777)",16164
4433282,"Hister bipunctatus Paykull, 1811",EXACT,"Hister bipunctatus Paykull, 1811",19
4442896,"Holobus chrysopygus (Kraatz, 1859)",EXACT,"Holobus chrysopygus (Kraatz, 1859)",7
1042686,"Holoparamecus caularum (Aubé, 1843)",EXACT,"Holoparamecus caularum (Aubé, 1843)",150
4450675,"Holoparamecus depressus Curtis, 1833",EXACT,"Holoparamecus depressus Curtis, 1833",37
4450684,"Holoparamecus niger (Aubé, 1843)",EXACT,"Holoparamecus niger (Aubé, 1843)",12
1042688,"Holoparamecus ragusae Reitter, 1875",EXACT,"Holoparamecus ragusae Reitter, 1875",16
5809743,"Hydraena ambiflagellata Zwick, 1977",EXACT,"Hydraena ambiflagellata Zwick, 1977",23
1037890,"Hydrovatus cuspidatus (Kunze, 1818)",EXACT,"Hydrovatus cuspidatus (Kunze, 1818)",1396
1224467,"Hylastes ater Erichson, 1836",EXACT,"Hylastes ater Erichson, 1836",2718
1224529,"Hylastes brunneus Erichson, 1836",EXACT,"Hylastes brunneus Erichson, 1836",3318
1224454,"Hylastes cunicularius Erichson, 1836",EXACT,"Hylastes cunicularius Erichson, 1836",8145
1224474,"Hylastes linearis Erichson, 1836",EXACT,"Hylastes linearis Erichson, 1836",279
1224476,"Hylastes opacus Erichson, 1836",EXACT,"Hylastes opacus Erichson, 1836",2405
1223870,"Hylastinus obscurus Bedel, 1888b",EXACT,"Hylastinus obscurus Bedel, 1888b",820
1239155,"Hylesinus aubei Perris, 1855",EXACT,"Hylesinus aubei Perris, 1855",143
5021463,"Hylobius transversovittatus (J.A.E.Goeze, 1777)",EXACT,"Hylobius transversovittatus (J.A.E.Goeze, 1777)",303
7576840,"Hylotrupes bajulus (Linnaeus, 1758)",EXACT,"Hylotrupes bajulus (Linnaeus, 1758)",5423
7748881,"Hylurgops palliatus Wood & Bright, 1992",EXACT,"Hylurgops palliatus Wood & Bright, 1992",4983
5017514,"Hylurgus ligniperda (J.C.Fabricius, 1787)",EXACT,"Hylurgus ligniperda (J.C.Fabricius, 1787)",1547
5017505,"Hylurgus rufipennis Kirby, 1837",EXACT,"Hylurgus rufipennis Kirby, 1837",0
1191191,"Hypera postica (Gyllenhal, 1813)",EXACT,"Hypera postica (Gyllenhal, 1813)",3994
1191066,"Hypera punctata Germar, 1817",EXACT,"Hypera punctata Germar, 1817",601
4990078,"Hyperaspis leachi Nunenmacher, 1934",EXACT,"Hyperaspis leachi Nunenmacher, 1934",2
9234395,"Hyperaspis pantherina Fürsch, 1975",EXACT,"Hyperaspis pantherina Fürsch, 1975",60
4990125,"Hyperaspis senegalensis Mulsant, 1850",EXACT,"Hyperaspis senegalensis Mulsant, 1850",10
4750495,"Hypharpax australis (Dejean, 1829)",EXACT,"Hypharpax australis (Dejean, 1829)",167
4433095,"Hypocaccus brasiliensis (Paykull, 1811)",EXACT,"Hypocaccus brasiliensis (Paykull, 1811)",374
8202165,"Hypocryphalus mangiferae Wood & Bright, 1992",EXACT,"Hypocryphalus mangiferae Wood & Bright, 1992",83
9616105,"Hypocryphalus scabricollis Mifsud & Knizek, 2009",EXACT,"Hypocryphalus scabricollis Mifsud & Knizek, 2009",0
4439771,"Hypomedon debilicornis (Wollaston, 1857)",EXACT,"Hypomedon debilicornis (Wollaston, 1857)",704
1226210,"Hypothenemus africanus Wood & Bright, 1992",EXACT,"Hypothenemus africanus Wood & Bright, 1992",0
1226373,"Hypothenemus areccae Wood & Bright, 1992",EXACT,"Hypothenemus areccae Wood & Bright, 1992",48
1226158,"Hypothenemus birmanus Wood & Bright, 1992",EXACT,"Hypothenemus birmanus Wood & Bright, 1992",142
1226207,"Hypothenemus brunneus Wood & Bright, 1992",EXACT,"Hypothenemus brunneus Wood & Bright, 1992",187
1226369,"Hypothenemus californicus Hopkins, 1915b",EXACT,"Hypothenemus californicus Hopkins, 1915b",60
1226249,"Hypothenemus columbi Hopkins, 1915b",EXACT,"Hypothenemus columbi Hopkins, 1915b",118
1226361,"Hypothenemus crudiae (G.W.F.Panzer, 1791)",EXACT,"Hypothenemus crudiae (G.W.F.Panzer, 1791)",367
1226233,"Hypothenemus erectus LeConte, 1876",EXACT,"Hypothenemus erectus LeConte, 1876",206
7853292,"Hypothenemus eruditus Wood & Bright, 1992",EXACT,"Hypothenemus eruditus Wood & Bright, 1992",81
7766801,"Hypothenemus hampei Wood & Bright, 1992",EXACT,"Hypothenemus hampei Wood & Bright, 1992",154
1226241,"Hypothenemus javanus Wood & Bright, 1992",EXACT,"Hypothenemus javanus Wood & Bright, 1992",6
1226261,"Hypothenemus kuennemanni Reitter, 1902a",EXACT,"Hypothenemus kuennemanni Reitter, 1902a",4
1226332,"Hypothenemus obscurus Wood & Bright, 1992",EXACT,"Hypothenemus obscurus Wood & Bright, 1992",244
1226169,"Hypothenemus seriatus Wood & Bright, 1992",EXACT,"Hypothenemus seriatus Wood & Bright, 1992",899
1226348,"Hypothenemus setosus Wood & Bright, 1992",EXACT,"Hypothenemus setosus Wood & Bright, 1992",12
4741555,Illeis galbula,EXACT,Illeis galbula,1343
7836556,"Ips acuminatus Wood & Bright, 1992",EXACT,"Ips acuminatus Wood & Bright, 1992",1869
5018748,"Ips amitinus Wood & Bright, 1992",EXACT,"Ips amitinus Wood & Bright, 1992",1834
5018713,"Ips bipustulatus Heer, 1841",EXACT,"Ips bipustulatus Heer, 1841",13
5018642,"Ips cembrae Wood & Bright, 1992",EXACT,"Ips cembrae Wood & Bright, 1992",793
5018648,"Ips grandicollis Wood & Bright, 1992",EXACT,"Ips grandicollis Wood & Bright, 1992",846
5018626,"Ips multistriatus Marsham, 1802",EXACT,"Ips multistriatus Marsham, 1802",0
5018734,"Ips pubescens Marsham, 1802",EXACT,"Ips pubescens Marsham, 1802",659
5018567,"Ips rubripennis Heer, 1841",EXACT,"Ips rubripennis Heer, 1841",4
4990243,"Ips sexdentatus (I.C.H.Boerner, 1776)",EXACT,"Ips sexdentatus (I.C.H.Boerner, 1776)",3392
5018757,"Ips subelongatus Bright & Skidmore, 2002",EXACT,"Ips subelongatus Bright & Skidmore, 2002",28
5018723,"Ips typographus (C.Linnaeus, 1758)",EXACT,"Ips typographus (C.Linnaeus, 1758)",9490
5018777,"Ips unidentata Olivier, 1790",EXACT,"Ips unidentata Olivier, 1790",1346
6130827,"Jauravia limbata Motschulsky, 1858",EXACT,"Jauravia limbata Motschulsky, 1858",77
4463707,"Kalcapion semivittatum (Gyllenhal, 1833)",EXACT,"Kalcapion semivittatum (Gyllenhal, 1833)",823
4448894,"Korynetes caeruleus (De Geer, 1775)",EXACT,"Korynetes caeruleus (De Geer, 1775)",1333
1070383,"Labarrus lividus (Olivier, 1789)",EXACT,"Labarrus lividus (Olivier, 1789)",2503
1047370,"Labidomera clivicollis (Kirby, 1837)",EXACT,"Labidomera clivicollis (Kirby, 1837)",4511
4428886,"Lacon punctatus (Herbst, 1779)",EXACT,"Lacon punctatus (Herbst, 1779)",546
4453218,"Laemophloeus monilis (Fabricius, 1787)",EXACT,"Laemophloeus monilis (Fabricius, 1787)",930
4453222,"Laemophloeus muticus (Fabricius, 1781)",EXACT,"Laemophloeus muticus (Fabricius, 1781)",288
1042901,"Laemophloeus suturalis Reitter, 1876-01",EXACT,"Laemophloeus suturalis Reitter, 1876-01",13
5755203,"Laemostenus complanatus (Dejean, 1828)",EXACT,"Laemostenus complanatus (Dejean, 1828)",2427
5755175,"Laemostenus terricola (Herbst, 1784)",EXACT,"Laemostenus terricola (Herbst, 1784)",1524
1115398,"Lagocheirus funestus Thomson, 1865",EXACT,"Lagocheirus funestus Thomson, 1865",16
1115393,"Lagocheirus obsoletus Thomson, 1860",EXACT,"Lagocheirus obsoletus Thomson, 1860",265
9610798,"Lamprodila festiva (Linnaeus, 1767)",EXACT,"Lamprodila festiva (Linnaeus, 1767)",573
1162856,"Lamprohiza splendidula (Linnaeus, 1767)",EXACT,"Lamprohiza splendidula (Linnaeus, 1767)",6022
4456967,"Langelandia vienensis Reitter, 1912",EXACT,"Langelandia vienensis Reitter, 1912",2
1183708,"Larinus carlinae Schoenherr, 1825",EXACT,"Larinus carlinae Schoenherr, 1825",463
4464872,"Larinus curtus Hochhuth, 1851",EXACT,"Larinus curtus Hochhuth, 1851",28
4464858,"Larinus latus (J.F.W.Herbst, 1783)",EXACT,"Larinus latus (J.F.W.Herbst, 1783)",111
1183691,"Larinus minutus Gyllenhal, 1835",EXACT,"Larinus minutus Gyllenhal, 1835",71
1183688,"Larinus obtusus Gyllenhal, 1835",EXACT,"Larinus obtusus Gyllenhal, 1835",236
1183755,"Larinus villosus Boheman, 1843",EXACT,"Larinus villosus Boheman, 1843",56
4998190,"Lasioderma haemorrhoidale (Illiger, 1807), 1807-01",EXACT,"Lasioderma haemorrhoidale (Illiger, 1807), 1807-01",126
4998194,"Lasioderma serricorne (Fabricius, 1792)",EXACT,"Lasioderma serricorne (Fabricius, 1792)",2971
1045833,"Latheticus oryzae C.O.Waterhouse, 1880",EXACT,"Latheticus oryzae C.O.Waterhouse, 1880",254
10115562,"Lathrobium bipartitum Fauvel, 1878",EXACT,"Lathrobium bipartitum Fauvel, 1878",8
4451244,"Latridius minutus (Linnaeus, 1767)",EXACT,"Latridius minutus (Linnaeus, 1767)",2500
4988905,"Lebia viridis Say, 1823",EXACT,"Lebia viridis Say, 1823",3142
4748707,"Lecanomerus atriceps (W.J.MacLeay, 1871)",EXACT,"Lecanomerus atriceps (W.J.MacLeay, 1871)",45
4748731,"Lecanomerus verticalis (Erichson, 1842)",EXACT,"Lecanomerus verticalis (Erichson, 1842)",68
4748720,"Lecanomerus vestigialis (Erichson, 1842)",EXACT,"Lecanomerus vestigialis (Erichson, 1842)",314
4473860,"Leistus ferrugineus (Linnaeus, 1758)",EXACT,"Leistus ferrugineus (Linnaeus, 1758)",5837
4473834,"Leistus fulvibarbis Dejean, 1826",EXACT,"Leistus fulvibarbis Dejean, 1826",3175
4473930,"Leistus rufomarginatus (Duftschmid, 1812)",EXACT,"Leistus rufomarginatus (Duftschmid, 1812)",2132
4473874,"Leistus terminatus (Panzer, 1793)",EXACT,"Leistus terminatus (Panzer, 1793)",1248
4461529,"Lema cyanella (Linnaeus, 1758)",EXACT,"Lema cyanella (Linnaeus, 1758)",1311
7930392,"Lepadoretus sinicus (Burmeister, 1855)",EXACT,"Lepadoretus sinicus (Burmeister, 1855)",497
4436118,"Leptacinus pusillus (Stephens, 1833)",EXACT,"Leptacinus pusillus (Stephens, 1833)",781
1047536,"Leptinotarsa decemlineata (Say, 1824)",EXACT,"Leptinotarsa decemlineata (Say, 1824)",9256
4990490,"Leptinotarsa defecta (Stål, 1859)",EXACT,"Leptinotarsa defecta (Stål, 1859)",85
4990492,"Leptinotarsa texana Schaeffer, 1906",EXACT,"Leptinotarsa texana Schaeffer, 1906",255
4461326,"Leptomona erythrocephala (Olivier, 1790)",EXACT,"Leptomona erythrocephala (Olivier, 1790)",43
8173639,"Leptopius robustus (Olivier, 1807)",EXACT,"Leptopius robustus (Olivier, 1807)",92
9611074,"Leptostiba politula (Fauvel, 1878)",EXACT,"Leptostiba politula (Fauvel, 1878)",0
1142906,"Lepturobosca virens (Linnaeus, 1758)",EXACT,"Lepturobosca virens (Linnaeus, 1758)",3588
4443287,"Leptusa norvegica A.Strand, 1941",EXACT,"Leptusa norvegica A.Strand, 1941",190
4442987,"Leptusa ruficollis (Erichson, 1839)",EXACT,"Leptusa ruficollis (Erichson, 1839)",2700
4453266,"Leucohimatium arundinaceum (Forskal, 1775)",EXACT,"Leucohimatium arundinaceum (Forskal, 1775)",27
6132123,"Lilioceris cheni Gressitt & Kimoto, 1961",EXACT,"Lilioceris cheni Gressitt & Kimoto, 1961",305
1048809,"Lilioceris lilii (Scopoli, 1763)",EXACT,"Lilioceris lilii (Scopoli, 1763)",33464
8324845,"Lindorus lophanthae (Blaisdell, 1892)",EXACT,"Lindorus lophanthae (Blaisdell, 1892)",928
4479927,"Lionychus quadrillum (Duftschmid, 1812)",EXACT,"Lionychus quadrillum (Duftschmid, 1812)",1576
5018172,"Liparus glabrirostris Küster, 1849",EXACT,"Liparus glabrirostris Küster, 1849",704
4290694,"Lissorhoptrus oryzophilus Kuschel, 1951",EXACT,"Lissorhoptrus oryzophilus Kuschel, 1951",415
8838450,"Listroderes costirostris C.J.Schönherr, 1826",EXACT,"Listroderes costirostris C.J.Schönherr, 1826",955
1207034,"Listroderes delaiguei P.Germain, 1895",EXACT,"Listroderes delaiguei P.Germain, 1895",147
1206966,"Listroderes difficilis P.Germain, 1895",EXACT,"Listroderes difficilis P.Germain, 1895",292
9403934,"Listroderes foveatus Kuschel, 1955",EXACT,"Listroderes foveatus Kuschel, 1955",184
10199353,Listronotus bonariensis,EXACT,Listronotus bonariensis,183
1045529,"Litargus balteatus LeConte, 1856",EXACT,"Litargus balteatus LeConte, 1856",1370
4458750,"Litargus coloratus Rosenhauer, 1856",EXACT,"Litargus coloratus Rosenhauer, 1856",12
4458755,"Litargus connexus (Geoffroy, 1785)",EXACT,"Litargus connexus (Geoffroy, 1785)",9579
1045525,"Litargus vestitus Sharp, 1879",EXACT,"Litargus vestitus Sharp, 1879",73
4439559,"Lithocharis nigriceps Kraatz, 1859",EXACT,"Lithocharis nigriceps Kraatz, 1859",1436
1039334,"Lithocharis vilis Kraatz, 1859",EXACT,"Lithocharis vilis Kraatz, 1859",3
4451074,"Lithostygnus serripennis Broun, 1914",EXACT,"Lithostygnus serripennis Broun, 1914",48
1048377,"Lithraeus atronotatus (Pic, 1929)",EXACT,"Lithraeus atronotatus (Pic, 1929)",23
6003802,"Lius poseidon Napp, 1972",EXACT,"Lius poseidon Napp, 1972",5
9303627,"Lixus algirus Capiomont, 1874",EXACT,"Lixus algirus Capiomont, 1874",10
1224095,"Lixus cardui Olivier, 1807",EXACT,"Lixus cardui Olivier, 1807",137
1224349,"Lixus cribricollis Boheman, 1836",EXACT,"Lixus cribricollis Boheman, 1836",8
1224264,"Lixus incanescens Boheman, 1836",EXACT,"Lixus incanescens Boheman, 1836",19
1224120,"Lixus punctiventris Boheman, 1835",EXACT,"Lixus punctiventris Boheman, 1835",92
1224109,"Lixus scabricollis Boheman, 1843",EXACT,"Lixus scabricollis Boheman, 1843",89
4452610,"Lobiopa insularis (Laporte, 1840)",EXACT,"Lobiopa insularis (Laporte, 1840)",263
9720637,"Lobopoda galapagoensis Linell, 1898",EXACT,"Lobopoda galapagoensis Linell, 1898",0
4461356,"Lochmaea suturalis (Thomson, 1866)",EXACT,"Lochmaea suturalis (Thomson, 1866)",3275
8127425,"Longitarsus albineus (Foudras, 1860)",EXACT,"Longitarsus albineus (Foudras, 1860)",14
8063788,"Longitarsus echii (Koch, 1803)",EXACT,"Longitarsus echii (Koch, 1803)",148
4990812,"Longitarsus flavicornis (Stephens, 1831)",EXACT,"Longitarsus flavicornis (Stephens, 1831)",384
9512084,"Longitarsus fuliginosus (Broun, 1880)",EXACT,"Longitarsus fuliginosus (Broun, 1880)",167
4990834,"Longitarsus jacobaeae Waterhouse, 1858",EXACT,"Longitarsus jacobaeae Waterhouse, 1858",967
4990801,"Longitarsus luridus (Scopoli, 1763)",EXACT,"Longitarsus luridus (Scopoli, 1763)",5260
4449461,"Lophocateres pusillus (Klug, 1833)",EXACT,"Lophocateres pusillus (Klug, 1833)",47
8660938,"Lucasianus levaillantii (Lucas, 1849)",EXACT,"Lucasianus levaillantii (Lucas, 1849)",20
6990480,"Luciola cruciata Motschulsky, 1854",EXACT,"Luciola cruciata Motschulsky, 1854",941
6990469,"Luciola italica (Linnaeus, 1767)",EXACT,"Luciola italica (Linnaeus, 1767)",41
8498959,"Luperomorpha xanthodera (Fairmaire, 1888)",EXACT,"Luperomorpha xanthodera (Fairmaire, 1888)",45
4439738,"Luzea nigritula (Erichson, 1840)",EXACT,"Luzea nigritula (Erichson, 1840)",9
4426148,"Lyctoxylon dentatum (Pascoe, 1866)",EXACT,"Lyctoxylon dentatum (Pascoe, 1866)",9
5743297,"Lyctus africanus Lesne, 1907",EXACT,"Lyctus africanus Lesne, 1907",37
10470364,"Lyctus brunneus (Stephens, 1830)",EXACT,"Lyctus brunneus (Stephens, 1830)",792
6005568,"Lyctus carbonarius Waltl, 1832",EXACT,"Lyctus carbonarius Waltl, 1832",187
5743301,"Lyctus cavicollis LeConte, 1866",EXACT,"Lyctus cavicollis LeConte, 1866",123
6005569,"Lyctus discedens Blackburn, 1888",EXACT,"Lyctus discedens Blackburn, 1888",41
5743293,"Lyctus linearis (Goeze, 1777)",EXACT,"Lyctus linearis (Goeze, 1777)",502
5743292,"Lyctus sinensis Lesne, 1911",EXACT,"Lyctus sinensis Lesne, 1911",7
4478206,"Lymnastis galilaeus Piochard de la Brûlerie, 1876",EXACT,"Lymnastis galilaeus Piochard de la Brûlerie, 1876",4
4454311,"Lyphia tetraphylla (Fairmaire, 1857)",EXACT,"Lyphia tetraphylla (Fairmaire, 1857)",81
1046592,"Lytta vesicatoria (Linnaeus, 1758)",EXACT,"Lytta vesicatoria (Linnaeus, 1758)",1131
9472594,"Macrorhyncolus littoralis (Broun, 1880)",EXACT,"Macrorhyncolus littoralis (Broun, 1880)",10
1174219,"Magdalis angulicollis C.H.Boheman, 1843",EXACT,"Magdalis angulicollis C.H.Boheman, 1843",0
1174203,"Magdalis barbicornis Germar, 1824",EXACT,"Magdalis barbicornis Germar, 1824",246
1174299,"Magdalis memnonia (Gyllenhal, 1837)",EXACT,"Magdalis memnonia (Gyllenhal, 1837)",381
1053025,"Maladera castanea (Arrow, 1913)",EXACT,"Maladera castanea (Arrow, 1913)",1034
1053139,"Maladera insanabilis (Brenske, 1894)",EXACT,"Maladera insanabilis (Brenske, 1894)",32
1183864,"Maleuterpes spinipes Blackburn, 1894",EXACT,"Maleuterpes spinipes Blackburn, 1894",39
1112380,"Mallodon downesii Hope, 1843",EXACT,"Mallodon downesii Hope, 1843",285
4430629,"Malthodes pumilus (Brébisson, 1835)",EXACT,"Malthodes pumilus (Brébisson, 1835)",2583
4433367,"Margarinotus carbonarius (Hoffmann, 1803)",EXACT,"Margarinotus carbonarius (Hoffmann, 1803)",666
1197637,"Mascarauxia cyrtica Desbrochers, 1899",EXACT,"Mascarauxia cyrtica Desbrochers, 1899",0
8914553,"Mecas cana (Newman, 1840)",EXACT,"Mecas cana (Newman, 1840)",81
8157767,"Mecinus janthinus Thomson, 1865",EXACT,"Mecinus janthinus Thomson, 1865",68
1197449,"Mecinus pyraster (J.F.W.Herbst, 1795)",EXACT,"Mecinus pyraster (J.F.W.Herbst, 1795)",2141
